,hh_index,area_id,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_cars,p_hh_index,adult,gender,employment,occupation,main_activity,main_activity_id,main_facility_area,main_facility_zone,mode,hh_income_bin,age_bin
9688,3144.0,15.0,15.1,5.0,0.0,4.0,1.0,2.0,3,1,0,3,1,1,879.0,45.0,45.3,3.0,3,41
9689,3144.0,15.0,15.1,5.0,0.0,4.0,1.0,2.0,4,1,1,1,0,0,-1.0,-1.0,-1.0,-1.0,3,41
9690,3145.0,17.0,17.5,1.0,0.0,1.0,1.0,1.0,0,1,1,3,2,1,505.0,7.0,7.12,0.0,1,51
9693,3147.0,17.0,17.2,3.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,346.0,11.0,11.0,0.0,1,61
9694,3147.0,17.0,17.2,3.0,0.0,1.0,1.0,0.0,1,1,2,0,0,0,-1.0,-1.0,-1.0,-1.0,1,61
9695,3147.0,17.0,17.2,3.0,0.0,1.0,1.0,0.0,2,1,0,0,0,4,236.0,7.0,7.12,0.0,1,61
9708,3153.0,13.0,13.2,5.0,0.0,3.0,1.0,2.0,0,1,1,3,2,1,912.0,26.0,26.0,0.0,3,51
9709,3153.0,13.0,13.2,5.0,0.0,3.0,1.0,2.0,1,1,1,3,2,1,545.0,30.0,30.9,0.0,3,51
9710,3153.0,13.0,13.2,5.0,0.0,3.0,1.0,2.0,2,1,0,3,1,1,197.0,16.0,16.2,0.0,3,51
9711,3153.0,13.0,13.2,5.0,0.0,3.0,1.0,2.0,3,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,3,51
9712,3153.0,13.0,13.2,5.0,0.0,3.0,1.0,2.0,4,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,51
9713,3154.0,17.0,17.0,4.0,0.0,2.0,1.0,2.0,0,1,0,3,2,1,88.0,30.0,30.1,0.0,3,51
9714,3154.0,17.0,17.0,4.0,0.0,2.0,1.0,2.0,1,1,0,3,3,1,207.0,10.0,10.9,2.0,3,51
9715,3154.0,17.0,17.0,4.0,0.0,2.0,1.0,2.0,2,1,0,0,0,4,458.0,20.0,20.3,2.0,3,51
9716,3154.0,17.0,17.0,4.0,0.0,2.0,1.0,2.0,3,1,1,0,0,5,42.0,19.0,19.4,0.0,3,51
9724,3157.0,10.0,10.7,4.0,1.0,2.0,1.0,1.0,0,1,1,3,1,1,540.0,30.0,30.7,3.0,1,31
9725,3157.0,10.0,10.7,4.0,1.0,2.0,1.0,1.0,1,1,1,3,1,1,826.0,36.0,36.4,0.0,1,31
9726,3157.0,10.0,10.7,4.0,1.0,2.0,1.0,1.0,2,1,1,3,1,1,540.0,30.0,30.7,0.0,1,31
9727,3157.0,10.0,10.7,4.0,1.0,2.0,1.0,1.0,3,0,1,2,0,2,28.0,15.0,15.2,0.0,1,0
9773,3174.0,10.0,10.8,5.0,1.0,1.0,1.0,1.0,0,1,1,3,2,1,120.0,27.0,27.0,3.0,2,16
9774,3174.0,10.0,10.8,5.0,1.0,1.0,1.0,1.0,1,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,2,16
9775,3174.0,10.0,10.8,5.0,1.0,1.0,1.0,1.0,2,1,1,3,1,1,972.0,37.0,37.0,2.0,2,16
9776,3174.0,10.0,10.8,5.0,1.0,1.0,1.0,1.0,3,1,1,3,1,1,649.0,24.0,24.8,0.0,2,16
9777,3174.0,10.0,10.8,5.0,1.0,1.0,1.0,1.0,4,0,1,2,0,2,55.0,3.0,3.0,0.0,2,4
9794,3179.0,7.0,7.7,1.0,0.0,0.0,0.0,0.0,0,1,1,3,1,1,50.0,29.0,29.0,0.0,0,41
9813,3186.0,17.0,17.7,3.0,0.0,0.0,0.0,1.0,0,1,0,0,0,4,200.0,19.0,19.0,0.0,0,61
9814,3186.0,17.0,17.7,3.0,0.0,0.0,0.0,1.0,1,1,0,0,0,3,960.0,46.0,46.2,0.0,0,71
9815,3186.0,17.0,17.7,3.0,0.0,0.0,0.0,1.0,2,1,0,0,0,5,23.0,17.0,17.4,0.0,0,61
9829,3190.0,10.0,10.5,5.0,1.0,4.0,1.0,0.0,0,1,1,3,1,1,1015.0,27.0,27.3,0.0,0,31
9830,3190.0,10.0,10.5,5.0,1.0,4.0,1.0,0.0,1,1,1,3,1,1,411.0,6.0,6.3,0.0,0,31
9831,3190.0,10.0,10.5,5.0,1.0,4.0,1.0,0.0,2,1,0,3,1,1,720.0,44.0,44.2,0.0,0,31
9832,3190.0,10.0,10.5,5.0,1.0,4.0,1.0,0.0,3,1,0,3,2,1,229.0,17.0,17.2,0.0,0,31
9833,3190.0,10.0,10.5,5.0,1.0,4.0,1.0,0.0,4,0,1,2,0,2,71.0,12.0,12.6,1.0,0,4
9834,3191.0,12.0,12.2,5.0,2.0,1.0,1.0,0.0,0,1,1,3,1,1,116.0,25.0,25.0,0.0,1,21
9835,3191.0,12.0,12.2,5.0,2.0,1.0,1.0,0.0,1,1,1,3,1,1,695.0,24.0,24.5,0.0,1,21
9836,3191.0,12.0,12.2,5.0,2.0,1.0,1.0,0.0,2,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,1,21
9837,3191.0,12.0,12.2,5.0,2.0,1.0,1.0,0.0,3,0,1,2,0,2,39.0,14.0,14.1,0.0,1,4
9838,3191.0,12.0,12.2,5.0,2.0,1.0,1.0,0.0,4,0,0,2,0,0,-1.0,-1.0,-1.0,-1.0,1,4
9841,3193.0,17.0,17.4,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
9859,3200.0,7.0,7.5,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,4,245.0,7.0,7.5,0.0,0,51
9871,3205.0,19.0,19.1,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,41
9872,3205.0,19.0,19.1,2.0,0.0,0.0,0.0,0.0,1,1,0,3,1,1,979.0,23.0,23.3,0.0,0,41
9877,3207.0,17.0,17.0,3.0,1.0,1.0,1.0,2.0,0,1,0,3,1,1,422.0,16.0,16.2,0.0,1,21
9878,3207.0,17.0,17.0,3.0,1.0,1.0,1.0,2.0,1,1,0,3,1,1,201.0,1.0,1.2,0.0,1,21
9879,3207.0,17.0,17.0,3.0,1.0,1.0,1.0,2.0,2,0,0,2,0,2,31.0,13.0,13.0,0.0,1,4
9889,3211.0,17.0,17.7,3.0,1.0,1.0,1.0,0.0,0,1,1,3,1,1,352.0,17.0,17.5,0.0,0,21
9890,3211.0,17.0,17.7,3.0,1.0,1.0,1.0,0.0,1,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,21
9891,3211.0,17.0,17.7,3.0,1.0,1.0,1.0,0.0,2,0,0,2,0,2,96.0,23.0,23.3,0.0,0,4
9893,3213.0,10.0,10.3,2.0,0.0,2.0,1.0,1.0,0,1,0,3,1,1,844.0,29.0,29.0,2.0,0,41
9894,3213.0,10.0,10.3,2.0,0.0,2.0,1.0,1.0,1,1,0,3,2,0,-1.0,-1.0,-1.0,-1.0,0,41
9895,3214.0,13.0,13.1,4.0,0.0,2.0,1.0,0.0,0,1,0,3,1,1,883.0,32.0,32.4,0.0,2,51
9896,3214.0,13.0,13.1,4.0,0.0,2.0,1.0,0.0,1,1,0,3,2,1,591.0,29.0,29.1,0.0,2,51
9897,3214.0,13.0,13.1,4.0,0.0,2.0,1.0,0.0,2,1,0,0,0,4,203.0,19.0,19.4,0.0,2,51
9898,3214.0,13.0,13.1,4.0,0.0,2.0,1.0,0.0,3,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,2,51
9906,3217.0,4.0,4.1,5.0,1.0,3.0,1.0,1.0,0,1,1,3,1,1,539.0,23.0,23.1,0.0,2,21
9907,3217.0,4.0,4.1,5.0,1.0,3.0,1.0,1.0,1,1,0,3,1,1,703.0,45.0,45.2,0.0,2,21
9908,3217.0,4.0,4.1,5.0,1.0,3.0,1.0,1.0,2,1,1,3,2,1,244.0,10.0,10.5,2.0,2,21
9909,3217.0,4.0,4.1,5.0,1.0,3.0,1.0,1.0,3,1,0,3,2,1,848.0,36.0,36.2,0.0,2,21
9910,3217.0,4.0,4.1,5.0,1.0,3.0,1.0,1.0,4,0,1,2,0,2,22.0,4.0,4.0,1.0,2,4
9919,3221.0,17.0,17.8,2.0,0.0,2.0,1.0,1.0,0,1,0,3,1,1,867.0,40.0,40.3,0.0,1,41
9920,3221.0,17.0,17.8,2.0,0.0,2.0,1.0,1.0,1,1,0,3,1,1,892.0,28.0,28.0,0.0,1,31
9929,3225.0,1.0,1.2,4.0,0.0,2.0,1.0,2.0,0,1,0,3,1,1,490.0,6.0,6.3,0.0,3,61
9930,3225.0,1.0,1.2,4.0,0.0,2.0,1.0,2.0,1,1,1,3,3,1,754.0,45.0,45.3,0.0,3,61
9931,3225.0,1.0,1.2,4.0,0.0,2.0,1.0,2.0,2,1,0,0,0,4,287.0,22.0,22.1,0.0,3,61
9932,3225.0,1.0,1.2,4.0,0.0,2.0,1.0,2.0,3,1,0,0,0,3,192.0,14.0,14.1,2.0,3,61
9940,3228.0,14.0,14.0,2.0,0.0,1.0,1.0,1.0,0,1,1,3,1,0,-1.0,-1.0,-1.0,-1.0,2,51
9941,3228.0,14.0,14.0,2.0,0.0,1.0,1.0,1.0,1,1,1,0,0,4,450.0,7.0,7.1,0.0,2,51
9942,3229.0,10.0,10.4,5.0,3.0,0.0,0.0,0.0,0,1,1,3,1,1,456.0,5.0,5.1,2.0,0,21
9943,3229.0,10.0,10.4,5.0,3.0,0.0,0.0,0.0,1,1,0,1,0,4,170.0,2.0,2.2,0.0,0,21
9944,3229.0,10.0,10.4,5.0,3.0,0.0,0.0,0.0,2,0,0,2,0,2,37.0,10.0,10.8,1.0,0,4
9945,3229.0,10.0,10.4,5.0,3.0,0.0,0.0,0.0,3,0,0,2,0,2,27.0,13.0,13.2,0.0,0,4
9946,3229.0,10.0,10.4,5.0,3.0,0.0,0.0,0.0,4,0,0,2,0,2,36.0,12.0,12.4,0.0,0,4
9950,3231.0,16.0,16.3,4.0,1.0,1.0,1.0,1.0,0,1,0,3,1,1,384.0,6.0,6.0,0.0,2,21
9951,3231.0,16.0,16.3,4.0,1.0,1.0,1.0,1.0,1,1,0,3,1,1,91.0,30.0,30.6,2.0,2,21
9952,3231.0,16.0,16.3,4.0,1.0,1.0,1.0,1.0,2,1,0,3,2,1,521.0,14.0,14.3,1.0,2,21
9953,3231.0,16.0,16.3,4.0,1.0,1.0,1.0,1.0,3,0,0,2,0,2,31.0,13.0,13.0,0.0,2,13
9954,3232.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0,1,1,3,1,1,416.0,3.0,3.0,0.0,0,41
9968,3237.0,15.0,15.1,2.0,1.0,1.0,1.0,1.0,0,1,1,3,1,1,619.0,8.0,8.2,0.0,0,21
9969,3237.0,15.0,15.1,2.0,1.0,1.0,1.0,1.0,1,0,1,2,0,2,42.0,6.0,6.0,0.0,0,4
9974,3239.0,19.0,19.4,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
9975,3239.0,19.0,19.4,2.0,0.0,0.0,0.0,0.0,1,1,1,3,1,1,865.0,44.0,44.1,2.0,0,41
9981,3242.0,5.0,5.1,1.0,0.0,1.0,1.0,1.0,0,1,0,3,1,1,311.0,4.0,4.0,2.0,0,71
9993,3247.0,17.0,17.4,5.0,0.0,4.0,1.0,1.0,0,1,0,3,1,1,280.0,17.0,17.0,0.0,1,31
9994,3247.0,17.0,17.4,5.0,0.0,4.0,1.0,1.0,1,1,0,3,1,1,1020.0,25.0,25.12,0.0,1,31
9995,3247.0,17.0,17.4,5.0,0.0,4.0,1.0,1.0,2,1,0,3,1,0,-1.0,-1.0,-1.0,-1.0,1,31
9996,3247.0,17.0,17.4,5.0,0.0,4.0,1.0,1.0,3,1,2,3,1,1,803.0,32.0,32.3,0.0,1,31
9997,3247.0,17.0,17.4,5.0,0.0,4.0,1.0,1.0,4,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,1,31
9998,3248.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0,1,1,3,2,1,763.0,27.0,27.3,0.0,3,51
9999,3248.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,3,61
10000,3248.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,2,1,1,0,0,5,45.0,15.0,15.1,3.0,3,51
10003,3250.0,10.0,10.4,5.0,1.0,3.0,1.0,1.0,0,1,0,3,1,1,469.0,4.0,4.1,1.0,0,21
10004,3250.0,10.0,10.4,5.0,1.0,3.0,1.0,1.0,1,1,1,3,1,1,989.0,41.0,41.1,0.0,0,21
10005,3250.0,10.0,10.4,5.0,1.0,3.0,1.0,1.0,2,1,0,3,1,1,125.0,24.0,24.1,0.0,0,21
10006,3250.0,10.0,10.4,5.0,1.0,3.0,1.0,1.0,3,1,1,3,1,1,504.0,7.0,7.1,0.0,0,21
10007,3250.0,10.0,10.4,5.0,1.0,3.0,1.0,1.0,4,0,1,2,0,2,18.0,15.0,15.2,0.0,0,4
10018,3255.0,16.0,16.3,3.0,2.0,1.0,1.0,0.0,0,1,1,3,1,1,626.0,25.0,25.11,0.0,0,16
10019,3255.0,16.0,16.3,3.0,2.0,1.0,1.0,0.0,1,0,0,2,0,2,57.0,2.0,2.2,0.0,0,4
10020,3255.0,16.0,16.3,3.0,2.0,1.0,1.0,0.0,2,0,1,2,0,2,32.0,10.0,10.9,0.0,0,4
10025,3257.0,17.0,17.6,3.0,1.0,1.0,1.0,0.0,0,1,0,3,1,1,999.0,19.0,19.5,0.0,1,31
10026,3257.0,17.0,17.6,3.0,1.0,1.0,1.0,0.0,1,1,2,3,1,1,828.0,45.0,45.2,0.0,1,31
10027,3257.0,17.0,17.6,3.0,1.0,1.0,1.0,0.0,2,0,1,2,0,2,24.0,10.0,10.7,0.0,1,0
10031,3259.0,3.0,3.0,4.0,1.0,2.0,1.0,0.0,0,1,1,2,0,2,99.0,42.0,42.4,0.0,2,16
10032,3259.0,3.0,3.0,4.0,1.0,2.0,1.0,0.0,1,1,0,3,1,1,1004.0,33.0,33.3,0.0,2,16
10033,3259.0,3.0,3.0,4.0,1.0,2.0,1.0,0.0,2,1,1,1,0,0,-1.0,-1.0,-1.0,-1.0,2,16
10034,3259.0,3.0,3.0,4.0,1.0,2.0,1.0,0.0,3,0,1,2,0,2,41.0,15.0,15.1,0.0,2,0
10041,3262.0,1.0,1.1,4.0,2.0,1.0,1.0,1.0,0,1,1,3,1,1,322.0,17.0,17.4,0.0,0,41
10042,3262.0,1.0,1.1,4.0,2.0,1.0,1.0,1.0,1,1,1,3,2,1,1016.0,36.0,36.2,0.0,0,41
10043,3262.0,1.0,1.1,4.0,2.0,1.0,1.0,1.0,2,0,1,2,0,2,31.0,13.0,13.0,0.0,0,4
10044,3262.0,1.0,1.1,4.0,2.0,1.0,1.0,1.0,3,0,1,2,0,2,55.0,3.0,3.0,0.0,0,4
10051,3265.0,6.0,6.1,2.0,0.0,1.0,1.0,0.0,0,1,1,3,1,1,158.0,22.0,22.2,0.0,2,61
10052,3265.0,6.0,6.1,2.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,2,61
10053,3266.0,19.0,19.4,2.0,0.0,1.0,1.0,1.0,0,1,0,3,1,1,38.0,22.0,22.0,0.0,2,51
10054,3266.0,19.0,19.4,2.0,0.0,1.0,1.0,1.0,1,1,0,0,0,4,424.0,40.0,40.0,0.0,2,51
10055,3267.0,17.0,17.0,3.0,0.0,2.0,1.0,1.0,0,1,0,3,2,1,839.0,46.0,46.1,1.0,2,61
10056,3267.0,17.0,17.0,3.0,0.0,2.0,1.0,1.0,1,1,1,3,2,1,403.0,16.0,16.0,0.0,2,61
10057,3267.0,17.0,17.0,3.0,0.0,2.0,1.0,1.0,2,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,2,61
10073,3273.0,17.0,17.6,3.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
10074,3273.0,17.0,17.6,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,4,386.0,42.0,42.5,0.0,0,51
10075,3273.0,17.0,17.6,3.0,0.0,0.0,0.0,0.0,2,1,0,0,0,4,303.0,24.0,24.7,0.0,0,61
10080,3276.0,5.0,5.2,4.0,1.0,0.0,0.0,1.0,0,1,1,3,1,1,516.0,17.0,17.7,0.0,0,21
10081,3276.0,5.0,5.2,4.0,1.0,0.0,0.0,1.0,1,1,0,3,1,1,830.0,44.0,44.3,3.0,0,21
10082,3276.0,5.0,5.2,4.0,1.0,0.0,0.0,1.0,2,1,1,3,1,1,962.0,39.0,39.2,3.0,0,16
10083,3276.0,5.0,5.2,4.0,1.0,0.0,0.0,1.0,3,0,1,2,0,2,87.0,7.0,7.4,2.0,0,4
10084,3277.0,10.0,10.8,1.0,0.0,0.0,0.0,0.0,0,1,0,3,1,1,484.0,17.0,17.6,0.0,0,31
10098,3282.0,5.0,5.2,5.0,1.0,3.0,1.0,1.0,0,1,1,3,1,1,811.0,42.0,42.5,0.0,3,21
10099,3282.0,5.0,5.2,5.0,1.0,3.0,1.0,1.0,1,1,1,3,1,1,899.0,41.0,41.2,0.0,3,21
10100,3282.0,5.0,5.2,5.0,1.0,3.0,1.0,1.0,2,1,1,3,2,1,146.0,27.0,27.2,0.0,3,21
10101,3282.0,5.0,5.2,5.0,1.0,3.0,1.0,1.0,3,1,0,3,1,1,138.0,25.0,25.9,3.0,3,21
10102,3282.0,5.0,5.2,5.0,1.0,3.0,1.0,1.0,4,0,1,2,0,2,55.0,3.0,3.0,3.0,3,4
10112,3285.0,15.0,15.2,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,5,10.0,23.0,23.1,0.0,0,51
10113,3286.0,12.0,12.2,5.0,1.0,2.0,1.0,4.0,0,1,0,3,2,1,640.0,21.0,21.0,0.0,2,21
10114,3286.0,12.0,12.2,5.0,1.0,2.0,1.0,4.0,1,1,0,3,1,1,699.0,45.0,45.1,0.0,2,21
10115,3286.0,12.0,12.2,5.0,1.0,2.0,1.0,4.0,2,1,1,3,1,1,561.0,28.0,28.3,3.0,2,21
10116,3286.0,12.0,12.2,5.0,1.0,2.0,1.0,4.0,3,1,0,3,2,1,36.0,21.0,21.0,2.0,2,21
10117,3286.0,12.0,12.2,5.0,1.0,2.0,1.0,4.0,4,0,0,2,0,2,26.0,15.0,15.1,0.0,2,4
10118,3287.0,16.0,16.2,4.0,2.0,2.0,1.0,0.0,0,1,0,3,1,1,203.0,12.0,12.1,2.0,1,31
10119,3287.0,16.0,16.2,4.0,2.0,2.0,1.0,0.0,1,1,0,3,1,0,-1.0,-1.0,-1.0,-1.0,1,31
10120,3287.0,16.0,16.2,4.0,2.0,2.0,1.0,0.0,2,0,1,2,0,2,98.0,42.0,42.6,0.0,1,4
10121,3287.0,16.0,16.2,4.0,2.0,2.0,1.0,0.0,3,0,2,2,0,2,30.0,17.0,17.9,0.0,1,4
10129,3290.0,5.0,5.3,1.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
10148,3296.0,16.0,16.2,1.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
10150,3298.0,14.0,14.2,4.0,1.0,2.0,1.0,1.0,0,1,0,3,2,1,335.0,1.0,1.1,0.0,2,31
10151,3298.0,14.0,14.2,4.0,1.0,2.0,1.0,1.0,1,1,0,3,1,1,656.0,30.0,30.2,0.0,2,21
10152,3298.0,14.0,14.2,4.0,1.0,2.0,1.0,1.0,2,1,0,3,1,1,976.0,28.0,28.0,2.0,2,21
10153,3298.0,14.0,14.2,4.0,1.0,2.0,1.0,1.0,3,0,2,2,0,2,51.0,6.0,6.0,0.0,2,4
10167,3305.0,17.0,17.0,5.0,0.0,3.0,1.0,2.0,0,1,1,3,2,1,393.0,7.0,7.4,0.0,3,51
10168,3305.0,17.0,17.0,5.0,0.0,3.0,1.0,2.0,1,1,1,3,1,1,534.0,22.0,22.3,2.0,3,41
10169,3305.0,17.0,17.0,5.0,0.0,3.0,1.0,2.0,2,1,2,3,2,1,279.0,1.0,1.2,0.0,3,41
10170,3305.0,17.0,17.0,5.0,0.0,3.0,1.0,2.0,3,1,1,0,0,4,244.0,15.0,15.2,0.0,3,41
10171,3305.0,17.0,17.0,5.0,0.0,3.0,1.0,2.0,4,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,51
10173,3307.0,6.0,6.3,2.0,0.0,2.0,1.0,0.0,0,1,1,3,1,1,14.0,24.0,24.6,0.0,2,51
10174,3307.0,6.0,6.3,2.0,0.0,2.0,1.0,0.0,1,1,1,3,2,1,548.0,29.0,29.3,0.0,2,51
10189,3313.0,13.0,13.1,3.0,0.0,1.0,1.0,1.0,0,1,0,3,1,1,294.0,19.0,19.1,0.0,0,41
10190,3313.0,13.0,13.1,3.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,41
10191,3313.0,13.0,13.1,3.0,0.0,1.0,1.0,1.0,2,1,0,3,1,1,378.0,5.0,5.2,0.0,0,41
10208,3318.0,17.0,17.4,1.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,856.0,47.0,47.8,0.0,0,51
10219,3323.0,17.0,17.6,3.0,0.0,2.0,1.0,0.0,0,1,0,3,1,1,60.0,45.0,45.1,0.0,3,61
10220,3323.0,17.0,17.6,3.0,0.0,2.0,1.0,0.0,1,1,0,3,1,1,951.0,43.0,43.4,0.0,3,61
10221,3323.0,17.0,17.6,3.0,0.0,2.0,1.0,0.0,2,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,61
10231,3327.0,19.0,19.4,3.0,0.0,3.0,1.0,2.0,0,1,0,3,1,1,351.0,15.0,15.3,1.0,3,31
10232,3327.0,19.0,19.4,3.0,0.0,3.0,1.0,2.0,1,1,1,3,1,1,128.0,30.0,30.7,3.0,3,31
10233,3327.0,19.0,19.4,3.0,0.0,3.0,1.0,2.0,2,1,1,3,1,1,5.0,22.0,22.0,3.0,3,31
10257,3335.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0,1,0,3,1,1,429.0,7.0,7.2,0.0,0,61
10258,3335.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
10259,3335.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,2,1,0,0,0,4,315.0,25.0,25.9,3.0,0,61
10275,3340.0,17.0,17.5,3.0,0.0,2.0,1.0,3.0,0,1,0,3,1,1,604.0,25.0,25.3,2.0,3,51
10276,3340.0,17.0,17.5,3.0,0.0,2.0,1.0,3.0,1,1,0,3,2,1,218.0,17.0,17.1,0.0,3,61
10277,3340.0,17.0,17.5,3.0,0.0,2.0,1.0,3.0,2,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,51
10299,3349.0,16.0,16.0,1.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,483.0,6.0,6.1,0.0,0,31
10301,3351.0,17.0,17.6,3.0,0.0,2.0,1.0,2.0,0,1,0,3,1,1,85.0,22.0,22.0,0.0,2,51
10302,3351.0,17.0,17.6,3.0,0.0,2.0,1.0,2.0,1,1,0,3,1,1,323.0,16.0,16.2,0.0,2,51
10303,3351.0,17.0,17.6,3.0,0.0,2.0,1.0,2.0,2,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,2,51
10304,3352.0,1.0,1.2,4.0,3.0,0.0,0.0,0.0,0,1,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,21
10305,3352.0,1.0,1.2,4.0,3.0,0.0,0.0,0.0,1,0,1,2,0,2,57.0,2.0,2.2,0.0,0,4
10306,3352.0,1.0,1.2,4.0,3.0,0.0,0.0,0.0,2,0,1,2,0,2,97.0,37.0,37.1,0.0,0,4
10307,3352.0,1.0,1.2,4.0,3.0,0.0,0.0,0.0,3,0,0,2,0,2,77.0,38.0,38.3,0.0,0,4
10311,3354.0,1.0,1.2,5.0,0.0,3.0,1.0,2.0,0,1,0,3,1,1,797.0,41.0,41.3,0.0,0,51
10312,3354.0,1.0,1.2,5.0,0.0,3.0,1.0,2.0,1,1,0,3,1,1,785.0,27.0,27.2,2.0,0,51
10313,3354.0,1.0,1.2,5.0,0.0,3.0,1.0,2.0,2,1,0,3,1,1,392.0,7.0,7.6,3.0,0,51
10314,3354.0,1.0,1.2,5.0,0.0,3.0,1.0,2.0,3,1,1,0,0,3,487.0,7.0,7.1,1.0,0,51
10315,3354.0,1.0,1.2,5.0,0.0,3.0,1.0,2.0,4,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
10317,3356.0,15.0,15.1,4.0,2.0,2.0,1.0,0.0,0,1,1,3,1,1,380.0,7.0,7.1,0.0,3,21
10318,3356.0,15.0,15.1,4.0,2.0,2.0,1.0,0.0,1,1,0,3,1,1,828.0,45.0,45.2,0.0,3,21
10319,3356.0,15.0,15.1,4.0,2.0,2.0,1.0,0.0,2,0,1,2,0,2,39.0,14.0,14.1,0.0,3,13
10320,3356.0,15.0,15.1,4.0,2.0,2.0,1.0,0.0,3,0,0,2,0,0,-1.0,-1.0,-1.0,-1.0,3,4
10330,3359.0,14.0,14.1,2.0,1.0,1.0,1.0,0.0,0,1,1,3,1,1,491.0,5.0,5.0,0.0,0,41
10331,3359.0,14.0,14.1,2.0,1.0,1.0,1.0,0.0,1,0,1,2,0,2,47.0,5.0,5.0,0.0,0,4
10347,3365.0,15.0,15.3,5.0,2.0,3.0,1.0,1.0,0,1,0,3,1,1,337.0,7.0,7.5,0.0,1,21
10348,3365.0,15.0,15.3,5.0,2.0,3.0,1.0,1.0,1,1,1,2,0,2,13.0,24.0,24.1,0.0,1,16
10349,3365.0,15.0,15.3,5.0,2.0,3.0,1.0,1.0,2,1,0,3,1,1,992.0,41.0,41.1,3.0,1,16
10350,3365.0,15.0,15.3,5.0,2.0,3.0,1.0,1.0,3,0,1,2,0,2,17.0,19.0,19.4,1.0,1,4
10351,3365.0,15.0,15.3,5.0,2.0,3.0,1.0,1.0,4,0,1,2,0,2,15.0,25.0,25.8,3.0,1,13
10399,3377.0,17.0,17.9,4.0,0.0,4.0,1.0,2.0,0,1,1,3,1,1,50.0,29.0,29.0,0.0,3,51
10400,3377.0,17.0,17.9,4.0,0.0,4.0,1.0,2.0,1,1,0,3,3,1,366.0,13.0,13.3,0.0,3,51
10401,3377.0,17.0,17.9,4.0,0.0,4.0,1.0,2.0,2,1,0,3,1,1,38.0,22.0,22.0,0.0,3,51
10402,3377.0,17.0,17.9,4.0,0.0,4.0,1.0,2.0,3,1,0,3,1,1,531.0,27.0,27.3,2.0,3,51
10409,3380.0,5.0,5.1,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
10410,3380.0,5.0,5.1,2.0,0.0,0.0,0.0,0.0,1,1,1,0,0,3,234.0,17.0,17.7,0.0,0,41
10415,3382.0,14.0,14.0,2.0,0.0,1.0,1.0,2.0,0,1,0,3,1,1,508.0,5.0,5.2,1.0,1,61
10416,3382.0,14.0,14.0,2.0,0.0,1.0,1.0,2.0,1,1,0,0,0,5,36.0,19.0,19.4,0.0,1,61
10442,3390.0,10.0,10.1,5.0,3.0,1.0,1.0,1.0,0,1,1,3,1,1,296.0,3.0,3.0,0.0,1,21
10443,3390.0,10.0,10.1,5.0,3.0,1.0,1.0,1.0,1,1,1,3,1,1,328.0,12.0,12.6,0.0,1,21
