hh_index,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_income,hh_cars,p_hh_index,adult,gender,age,employment,occupation,main_activity,main_activity_id,mode
303.0,47.0,5.0,3.0,2.0,1.0,50000.0,1.0,2,0,0,15.0,2,0,2,170.0,0.0
303.0,47.0,5.0,3.0,2.0,1.0,50000.0,1.0,3,0,0,9.0,2,0,2,450.0,0.0
303.0,47.0,5.0,3.0,2.0,1.0,50000.0,1.0,4,0,0,6.0,2,0,2,412.0,2.0
304.0,63.0,5.0,3.0,2.0,1.0,55000.0,0.0,0,1,0,30.0,3,1,1,439.0,0.0
304.0,63.0,5.0,3.0,2.0,1.0,55000.0,0.0,1,1,0,30.0,3,1,1,97.0,0.0
304.0,63.0,5.0,3.0,2.0,1.0,55000.0,0.0,2,0,1,12.0,2,0,2,324.0,0.0
304.0,63.0,5.0,3.0,2.0,1.0,55000.0,0.0,3,0,0,8.0,2,0,2,244.0,0.0
304.0,63.0,5.0,3.0,2.0,1.0,55000.0,0.0,4,0,1,8.0,2,0,2,322.0,0.0
305.0,15.0,3.0,0.0,2.0,1.0,45000.0,1.0,0,1,1,59.0,3,1,1,975.0,0.0
305.0,15.0,3.0,0.0,2.0,1.0,45000.0,1.0,1,1,0,60.0,3,1,1,569.0,0.0
305.0,15.0,3.0,0.0,2.0,1.0,45000.0,1.0,2,1,0,60.0,0,0,5,54.0,3.0
306.0,15.0,4.0,3.0,1.0,1.0,45000.0,1.0,0,1,0,30.0,3,1,1,563.0,3.0
306.0,15.0,4.0,3.0,1.0,1.0,45000.0,1.0,1,0,1,13.0,2,0,2,429.0,1.0
306.0,15.0,4.0,3.0,1.0,1.0,45000.0,1.0,2,0,1,6.0,2,0,2,92.0,3.0
306.0,15.0,4.0,3.0,1.0,1.0,45000.0,1.0,3,0,1,8.0,2,0,2,3.0,0.0
307.0,50.0,2.0,0.0,0.0,0.0,17000.0,2.0,0,1,0,51.0,0,0,0,-1.0,-1.0
307.0,50.0,2.0,0.0,0.0,0.0,17000.0,2.0,1,1,1,50.0,1,0,0,-1.0,-1.0
308.0,42.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,55.0,0,0,0,-1.0,-1.0
309.0,42.0,2.0,0.0,1.0,1.0,40000.0,1.0,0,1,1,55.0,3,1,1,727.0,0.0
309.0,42.0,2.0,0.0,1.0,1.0,40000.0,1.0,1,1,0,56.0,0,0,0,-1.0,-1.0
310.0,46.0,3.0,1.0,0.0,0.0,19000.0,0.0,0,1,1,22.0,3,1,1,787.0,0.0
310.0,46.0,3.0,1.0,0.0,0.0,19000.0,0.0,1,1,0,24.0,3,1,1,250.0,0.0
310.0,46.0,3.0,1.0,0.0,0.0,19000.0,0.0,2,0,1,5.0,2,0,2,418.0,0.0
311.0,46.0,5.0,3.0,1.0,1.0,120000.0,1.0,0,1,1,33.0,3,2,1,185.0,0.0
311.0,46.0,5.0,3.0,1.0,1.0,120000.0,1.0,1,1,1,31.0,3,2,0,-1.0,-1.0
311.0,46.0,5.0,3.0,1.0,1.0,120000.0,1.0,2,0,0,4.0,2,0,5,4.0,0.0
311.0,46.0,5.0,3.0,1.0,1.0,120000.0,1.0,3,0,1,2.0,2,0,2,94.0,0.0
311.0,46.0,5.0,3.0,1.0,1.0,120000.0,1.0,4,0,1,6.0,2,0,2,40.0,0.0
312.0,49.0,4.0,1.0,1.0,1.0,30000.0,0.0,0,1,1,23.0,3,1,1,518.0,0.0
312.0,49.0,4.0,1.0,1.0,1.0,30000.0,0.0,1,1,1,24.0,3,1,1,362.0,0.0
312.0,49.0,4.0,1.0,1.0,1.0,30000.0,0.0,2,1,1,24.0,3,1,1,637.0,0.0
312.0,49.0,4.0,1.0,1.0,1.0,30000.0,0.0,3,0,1,6.0,2,0,2,130.0,0.0
313.0,63.0,2.0,1.0,1.0,1.0,35000.0,0.0,0,1,0,29.0,3,1,1,476.0,0.0
313.0,63.0,2.0,1.0,1.0,1.0,35000.0,0.0,1,0,1,2.0,2,0,2,213.0,0.0
314.0,49.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,52.0,0,0,0,-1.0,-1.0
315.0,62.0,2.0,0.0,1.0,1.0,45000.0,1.0,0,1,0,62.0,3,1,1,405.0,0.0
315.0,62.0,2.0,0.0,1.0,1.0,45000.0,1.0,1,1,1,64.0,0,0,0,-1.0,-1.0
316.0,46.0,4.0,0.0,3.0,1.0,45000.0,0.0,0,1,0,38.0,3,1,1,744.0,0.0
316.0,46.0,4.0,0.0,3.0,1.0,45000.0,0.0,1,1,0,40.0,3,1,1,45.0,0.0
316.0,46.0,4.0,0.0,3.0,1.0,45000.0,0.0,2,1,0,39.0,3,1,1,448.0,0.0
316.0,46.0,4.0,0.0,3.0,1.0,45000.0,0.0,3,1,0,38.0,3,1,1,39.0,0.0
317.0,47.0,5.0,2.0,0.0,0.0,22000.0,0.0,0,1,1,30.0,3,1,1,673.0,0.0
317.0,47.0,5.0,2.0,0.0,0.0,22000.0,0.0,1,1,0,30.0,3,1,1,947.0,0.0
317.0,47.0,5.0,2.0,0.0,0.0,22000.0,0.0,2,1,1,27.0,3,1,1,859.0,0.0
317.0,47.0,5.0,2.0,0.0,0.0,22000.0,0.0,3,0,1,4.0,2,0,2,248.0,0.0
317.0,47.0,5.0,2.0,0.0,0.0,22000.0,0.0,4,0,0,8.0,2,0,5,2.0,0.0
318.0,42.0,3.0,1.0,2.0,1.0,40000.0,1.0,0,1,1,28.0,3,1,1,490.0,2.0
318.0,42.0,3.0,1.0,2.0,1.0,40000.0,1.0,1,1,1,28.0,3,1,1,988.0,0.0
318.0,42.0,3.0,1.0,2.0,1.0,40000.0,1.0,2,0,1,13.0,2,0,2,456.0,0.0
319.0,42.0,4.0,1.0,2.0,1.0,30000.0,0.0,0,1,1,21.0,3,1,1,776.0,0.0
319.0,42.0,4.0,1.0,2.0,1.0,30000.0,0.0,1,1,0,22.0,3,1,1,168.0,0.0
319.0,42.0,4.0,1.0,2.0,1.0,30000.0,0.0,2,1,1,21.0,3,1,1,76.0,2.0
319.0,42.0,4.0,1.0,2.0,1.0,30000.0,0.0,3,0,0,7.0,2,0,2,325.0,0.0
320.0,49.0,2.0,0.0,0.0,0.0,17000.0,2.0,0,1,0,55.0,0,0,0,-1.0,-1.0
320.0,49.0,2.0,0.0,0.0,0.0,17000.0,2.0,1,1,0,52.0,0,0,0,-1.0,-1.0
321.0,15.0,5.0,2.0,2.0,1.0,50000.0,1.0,0,1,1,27.0,3,1,1,800.0,0.0
321.0,15.0,5.0,2.0,2.0,1.0,50000.0,1.0,1,1,0,28.0,3,1,1,106.0,0.0
321.0,15.0,5.0,2.0,2.0,1.0,50000.0,1.0,2,1,1,29.0,3,1,1,41.0,0.0
321.0,15.0,5.0,2.0,2.0,1.0,50000.0,1.0,3,0,0,8.0,2,0,2,216.0,3.0
321.0,15.0,5.0,2.0,2.0,1.0,50000.0,1.0,4,0,1,5.0,2,0,0,-1.0,-1.0
322.0,42.0,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,0,49.0,1,0,0,-1.0,-1.0
323.0,42.0,5.0,3.0,0.0,0.0,23000.0,1.0,0,1,1,21.0,3,1,1,600.0,0.0
323.0,42.0,5.0,3.0,0.0,0.0,23000.0,1.0,1,1,0,20.0,3,1,1,931.0,0.0
323.0,42.0,5.0,3.0,0.0,0.0,23000.0,1.0,2,0,2,11.0,2,0,2,9.0,0.0
323.0,42.0,5.0,3.0,0.0,0.0,23000.0,1.0,3,0,1,6.0,2,0,2,190.0,0.0
323.0,42.0,5.0,3.0,0.0,0.0,23000.0,1.0,4,0,0,2.0,2,0,2,272.0,0.0
324.0,50.0,4.0,0.0,2.0,1.0,55000.0,4.0,0,1,1,48.0,3,1,1,639.0,0.0
324.0,50.0,4.0,0.0,2.0,1.0,55000.0,4.0,1,1,1,50.0,3,1,1,448.0,0.0
324.0,50.0,4.0,0.0,2.0,1.0,55000.0,4.0,2,1,1,49.0,3,1,1,581.0,0.0
324.0,50.0,4.0,0.0,2.0,1.0,55000.0,4.0,3,1,1,49.0,3,1,1,167.0,0.0
325.0,15.0,5.0,2.0,3.0,1.0,40000.0,2.0,0,1,0,38.0,3,1,1,166.0,3.0
325.0,15.0,5.0,2.0,3.0,1.0,40000.0,2.0,1,1,0,42.0,3,1,1,268.0,0.0
325.0,15.0,5.0,2.0,3.0,1.0,40000.0,2.0,2,1,0,41.0,3,2,1,40.0,0.0
325.0,15.0,5.0,2.0,3.0,1.0,40000.0,2.0,3,0,1,10.0,2,0,2,87.0,0.0
325.0,15.0,5.0,2.0,3.0,1.0,40000.0,2.0,4,0,1,7.0,2,0,2,61.0,0.0
326.0,50.0,5.0,0.0,3.0,1.0,25000.0,2.0,0,1,0,65.0,3,1,1,171.0,2.0
326.0,50.0,5.0,0.0,3.0,1.0,25000.0,2.0,1,1,0,65.0,3,1,1,447.0,0.0
326.0,50.0,5.0,0.0,3.0,1.0,25000.0,2.0,2,1,1,70.0,3,1,1,760.0,0.0
326.0,50.0,5.0,0.0,3.0,1.0,25000.0,2.0,3,1,1,64.0,0,0,3,280.0,0.0
326.0,50.0,5.0,0.0,3.0,1.0,25000.0,2.0,4,1,0,65.0,0,0,4,133.0,2.0
327.0,59.0,4.0,1.0,2.0,1.0,40000.0,1.0,0,1,0,18.0,2,0,2,106.0,0.0
327.0,59.0,4.0,1.0,2.0,1.0,40000.0,1.0,1,1,1,21.0,3,1,1,48.0,0.0
327.0,59.0,4.0,1.0,2.0,1.0,40000.0,1.0,2,1,0,19.0,1,0,3,600.0,0.0
327.0,59.0,4.0,1.0,2.0,1.0,40000.0,1.0,3,0,1,5.0,2,0,2,353.0,0.0
328.0,42.0,3.0,0.0,3.0,1.0,55000.0,1.0,0,1,0,62.0,3,1,1,492.0,2.0
328.0,42.0,3.0,0.0,3.0,1.0,55000.0,1.0,1,1,0,64.0,3,1,1,556.0,0.0
328.0,42.0,3.0,0.0,3.0,1.0,55000.0,1.0,2,1,0,64.0,3,1,1,661.0,0.0
329.0,42.0,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,0,57.0,0,0,0,-1.0,-1.0
330.0,42.0,1.0,0.0,1.0,1.0,30000.0,1.0,0,1,1,45.0,3,1,1,690.0,3.0
331.0,46.0,4.0,1.0,3.0,1.0,40000.0,1.0,0,1,1,21.0,3,1,1,405.0,2.0
331.0,46.0,4.0,1.0,3.0,1.0,40000.0,1.0,1,1,1,23.0,3,1,1,201.0,0.0
331.0,46.0,4.0,1.0,3.0,1.0,40000.0,1.0,2,1,1,21.0,3,1,1,538.0,0.0
331.0,46.0,4.0,1.0,3.0,1.0,40000.0,1.0,3,0,1,9.0,2,0,2,298.0,0.0
332.0,62.0,1.0,0.0,1.0,1.0,60000.0,1.0,0,1,1,61.0,3,1,1,803.0,0.0
333.0,62.0,4.0,0.0,3.0,1.0,130000.0,2.0,0,1,0,57.0,3,1,1,637.0,0.0
333.0,62.0,4.0,0.0,3.0,1.0,130000.0,2.0,1,1,0,56.0,3,2,1,939.0,0.0
333.0,62.0,4.0,0.0,3.0,1.0,130000.0,2.0,2,1,0,56.0,3,1,1,399.0,0.0
333.0,62.0,4.0,0.0,3.0,1.0,130000.0,2.0,3,1,0,55.0,0,0,5,45.0,0.0
334.0,42.0,2.0,0.0,1.0,1.0,30000.0,0.0,0,1,0,51.0,3,1,5,66.0,0.0
334.0,42.0,2.0,0.0,1.0,1.0,30000.0,0.0,1,1,1,50.0,3,2,1,793.0,0.0
335.0,47.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,47.0,1,0,0,-1.0,-1.0
336.0,42.0,4.0,1.0,1.0,1.0,35000.0,0.0,0,1,1,19.0,2,0,2,1.0,0.0
336.0,42.0,4.0,1.0,1.0,1.0,35000.0,0.0,1,1,2,20.0,3,1,1,161.0,2.0
336.0,42.0,4.0,1.0,1.0,1.0,35000.0,0.0,2,1,1,20.0,3,1,1,56.0,0.0
336.0,42.0,4.0,1.0,1.0,1.0,35000.0,0.0,3,0,0,13.0,2,0,2,297.0,0.0
337.0,15.0,4.0,1.0,3.0,1.0,40000.0,1.0,0,1,0,32.0,3,1,1,139.0,2.0
337.0,15.0,4.0,1.0,3.0,1.0,40000.0,1.0,1,1,1,31.0,3,1,0,-1.0,-1.0
337.0,15.0,4.0,1.0,3.0,1.0,40000.0,1.0,2,1,0,31.0,3,1,1,843.0,0.0
337.0,15.0,4.0,1.0,3.0,1.0,40000.0,1.0,3,0,1,4.0,2,0,2,135.0,0.0
338.0,42.0,4.0,0.0,1.0,1.0,50000.0,2.0,0,1,1,62.0,3,1,1,332.0,3.0
338.0,42.0,4.0,0.0,1.0,1.0,50000.0,2.0,1,1,0,63.0,0,0,5,3.0,0.0
338.0,42.0,4.0,0.0,1.0,1.0,50000.0,2.0,2,1,0,63.0,0,0,0,-1.0,-1.0
338.0,42.0,4.0,0.0,1.0,1.0,50000.0,2.0,3,1,1,65.0,0,0,5,3.0,0.0
339.0,50.0,5.0,1.0,1.0,1.0,50000.0,1.0,0,1,1,29.0,3,1,1,509.0,2.0
339.0,50.0,5.0,1.0,1.0,1.0,50000.0,1.0,1,1,0,30.0,1,0,4,854.0,3.0
339.0,50.0,5.0,1.0,1.0,1.0,50000.0,1.0,2,1,1,28.0,1,0,0,-1.0,-1.0
339.0,50.0,5.0,1.0,1.0,1.0,50000.0,1.0,3,1,0,28.0,3,1,1,244.0,0.0
339.0,50.0,5.0,1.0,1.0,1.0,50000.0,1.0,4,0,1,7.0,2,0,0,-1.0,-1.0
340.0,46.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,51.0,0,0,4,376.0,3.0
341.0,48.0,3.0,0.0,2.0,1.0,55000.0,0.0,0,1,1,55.0,3,1,1,248.0,0.0
341.0,48.0,3.0,0.0,2.0,1.0,55000.0,0.0,1,1,0,53.0,3,1,1,184.0,0.0
341.0,48.0,3.0,0.0,2.0,1.0,55000.0,0.0,2,1,0,53.0,0,0,3,930.0,0.0
342.0,46.0,3.0,1.0,0.0,0.0,19000.0,0.0,0,1,1,45.0,3,1,1,365.0,0.0
342.0,46.0,3.0,1.0,0.0,0.0,19000.0,0.0,1,1,1,45.0,1,0,4,893.0,0.0
342.0,46.0,3.0,1.0,0.0,0.0,19000.0,0.0,2,0,1,10.0,2,0,2,465.0,0.0
343.0,15.0,3.0,0.0,2.0,1.0,35000.0,2.0,0,1,0,70.0,3,1,1,902.0,3.0
343.0,15.0,3.0,0.0,2.0,1.0,35000.0,2.0,1,1,0,70.0,3,1,1,483.0,1.0
343.0,15.0,3.0,0.0,2.0,1.0,35000.0,2.0,2,1,0,72.0,0,0,0,-1.0,-1.0
344.0,15.0,2.0,0.0,1.0,1.0,25000.0,0.0,0,1,0,54.0,3,1,1,119.0,0.0
344.0,15.0,2.0,0.0,1.0,1.0,25000.0,0.0,1,1,0,53.0,0,0,0,-1.0,-1.0
345.0,15.0,5.0,3.0,2.0,1.0,55000.0,1.0,0,1,1,17.0,2,0,2,241.0,1.0
345.0,15.0,5.0,3.0,2.0,1.0,55000.0,1.0,1,1,0,17.0,2,0,2,14.0,0.0
345.0,15.0,5.0,3.0,2.0,1.0,55000.0,1.0,2,0,0,5.0,2,0,2,391.0,2.0
345.0,15.0,5.0,3.0,2.0,1.0,55000.0,1.0,3,0,1,11.0,2,0,2,405.0,0.0
345.0,15.0,5.0,3.0,2.0,1.0,55000.0,1.0,4,0,0,12.0,2,0,2,240.0,3.0
346.0,46.0,4.0,1.0,1.0,1.0,25000.0,0.0,0,1,1,16.0,2,0,2,161.0,0.0
346.0,46.0,4.0,1.0,1.0,1.0,25000.0,0.0,1,1,1,18.0,3,1,1,905.0,0.0
346.0,46.0,4.0,1.0,1.0,1.0,25000.0,0.0,2,1,1,16.0,3,1,1,793.0,2.0
346.0,46.0,4.0,1.0,1.0,1.0,25000.0,0.0,3,0,0,9.0,2,0,2,344.0,0.0
347.0,41.0,1.0,0.0,1.0,1.0,45000.0,0.0,0,1,0,53.0,3,1,1,709.0,0.0
348.0,62.0,1.0,0.0,1.0,1.0,55000.0,1.0,0,1,1,59.0,3,2,1,657.0,3.0
349.0,49.0,3.0,2.0,0.0,0.0,20000.0,0.0,0,1,1,17.0,3,1,1,420.0,0.0
349.0,49.0,3.0,2.0,0.0,0.0,20000.0,0.0,1,0,0,7.0,2,0,2,140.0,0.0
349.0,49.0,3.0,2.0,0.0,0.0,20000.0,0.0,2,0,1,8.0,2,0,2,93.0,0.0
350.0,62.0,2.0,0.0,2.0,1.0,50000.0,1.0,0,1,1,31.0,3,1,1,748.0,0.0
350.0,62.0,2.0,0.0,2.0,1.0,50000.0,1.0,1,1,1,32.0,3,1,1,911.0,1.0
351.0,46.0,4.0,2.0,1.0,1.0,25000.0,1.0,0,1,1,28.0,3,1,1,16.0,0.0
351.0,46.0,4.0,2.0,1.0,1.0,25000.0,1.0,1,1,0,27.0,3,1,0,-1.0,-1.0
351.0,46.0,4.0,2.0,1.0,1.0,25000.0,1.0,2,0,1,10.0,2,0,2,263.0,0.0
351.0,46.0,4.0,2.0,1.0,1.0,25000.0,1.0,3,0,1,9.0,2,0,2,25.0,0.0
352.0,46.0,1.0,0.0,1.0,1.0,50000.0,0.0,0,1,0,58.0,3,1,1,646.0,0.0
353.0,62.0,5.0,1.0,4.0,1.0,40000.0,1.0,0,1,0,33.0,3,1,1,401.0,0.0
353.0,62.0,5.0,1.0,4.0,1.0,40000.0,1.0,1,1,1,30.0,3,1,1,350.0,0.0
353.0,62.0,5.0,1.0,4.0,1.0,40000.0,1.0,2,1,0,31.0,3,1,1,205.0,0.0
353.0,62.0,5.0,1.0,4.0,1.0,40000.0,1.0,3,1,1,31.0,3,1,1,845.0,0.0
353.0,62.0,5.0,1.0,4.0,1.0,40000.0,1.0,4,0,1,7.0,2,0,2,175.0,3.0
354.0,42.0,2.0,0.0,1.0,1.0,100000.0,0.0,0,1,0,49.0,3,1,1,684.0,0.0
354.0,42.0,2.0,0.0,1.0,1.0,100000.0,0.0,1,1,0,47.0,3,1,1,199.0,3.0
355.0,42.0,4.0,0.0,4.0,1.0,40000.0,3.0,0,1,0,59.0,3,1,1,677.0,0.0
355.0,42.0,4.0,0.0,4.0,1.0,40000.0,3.0,1,1,2,58.0,3,1,1,30.0,0.0
355.0,42.0,4.0,0.0,4.0,1.0,40000.0,3.0,2,1,0,57.0,3,1,1,573.0,0.0
355.0,42.0,4.0,0.0,4.0,1.0,40000.0,3.0,3,1,1,57.0,3,1,1,553.0,0.0
356.0,49.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,56.0,0,0,0,-1.0,-1.0
357.0,41.0,4.0,0.0,1.0,1.0,135000.0,2.0,0,1,0,60.0,3,1,1,733.0,0.0
357.0,41.0,4.0,0.0,1.0,1.0,135000.0,2.0,1,1,0,61.0,0,0,4,262.0,2.0
357.0,41.0,4.0,0.0,1.0,1.0,135000.0,2.0,2,1,0,59.0,0,0,0,-1.0,-1.0
357.0,41.0,4.0,0.0,1.0,1.0,135000.0,2.0,3,1,1,62.0,0,0,0,-1.0,-1.0
358.0,41.0,4.0,0.0,2.0,1.0,20000.0,1.0,0,1,0,63.0,3,1,1,416.0,0.0
358.0,41.0,4.0,0.0,2.0,1.0,20000.0,1.0,1,1,0,62.0,3,1,1,801.0,0.0
358.0,41.0,4.0,0.0,2.0,1.0,20000.0,1.0,2,1,0,62.0,0,0,4,981.0,0.0
358.0,41.0,4.0,0.0,2.0,1.0,20000.0,1.0,3,1,0,64.0,0,0,3,278.0,0.0
359.0,47.0,2.0,0.0,1.0,1.0,30000.0,1.0,0,1,1,56.0,3,1,1,838.0,3.0
359.0,47.0,2.0,0.0,1.0,1.0,30000.0,1.0,1,1,0,58.0,0,0,0,-1.0,-1.0
360.0,42.0,5.0,1.0,4.0,1.0,35000.0,2.0,0,1,0,23.0,3,1,1,240.0,3.0
360.0,42.0,5.0,1.0,4.0,1.0,35000.0,2.0,1,1,0,24.0,3,1,1,915.0,0.0
360.0,42.0,5.0,1.0,4.0,1.0,35000.0,2.0,2,1,0,22.0,3,1,1,667.0,0.0
360.0,42.0,5.0,1.0,4.0,1.0,35000.0,2.0,3,1,1,24.0,3,1,1,376.0,3.0
360.0,42.0,5.0,1.0,4.0,1.0,35000.0,2.0,4,0,1,8.0,2,0,0,-1.0,-1.0
361.0,52.0,4.0,2.0,2.0,1.0,50000.0,0.0,0,1,0,33.0,3,1,1,846.0,0.0
361.0,52.0,4.0,2.0,2.0,1.0,50000.0,0.0,1,1,0,35.0,3,1,1,54.0,3.0
361.0,52.0,4.0,2.0,2.0,1.0,50000.0,0.0,2,0,0,5.0,2,0,5,89.0,0.0
361.0,52.0,4.0,2.0,2.0,1.0,50000.0,0.0,3,0,1,12.0,2,0,2,19.0,0.0
362.0,42.0,5.0,2.0,3.0,1.0,35000.0,2.0,0,1,0,29.0,3,1,1,209.0,2.0
362.0,42.0,5.0,2.0,3.0,1.0,35000.0,2.0,1,1,0,28.0,3,1,1,843.0,0.0
362.0,42.0,5.0,2.0,3.0,1.0,35000.0,2.0,2,1,0,27.0,3,1,1,865.0,2.0
362.0,42.0,5.0,2.0,3.0,1.0,35000.0,2.0,3,0,0,7.0,2,0,2,19.0,0.0
362.0,42.0,5.0,2.0,3.0,1.0,35000.0,2.0,4,0,0,3.0,2,0,2,169.0,0.0
363.0,42.0,2.0,0.0,0.0,0.0,17000.0,0.0,0,1,0,58.0,0,0,0,-1.0,-1.0
363.0,42.0,2.0,0.0,0.0,0.0,17000.0,0.0,1,1,1,56.0,0,0,0,-1.0,-1.0
364.0,47.0,3.0,0.0,0.0,0.0,18000.0,1.0,0,1,0,50.0,3,1,1,39.0,0.0
364.0,47.0,3.0,0.0,0.0,0.0,18000.0,1.0,1,1,1,51.0,0,0,0,-1.0,-1.0
364.0,47.0,3.0,0.0,0.0,0.0,18000.0,1.0,2,1,0,50.0,3,1,1,490.0,0.0
365.0,42.0,2.0,1.0,0.0,0.0,18000.0,0.0,0,1,1,38.0,1,0,0,-1.0,-1.0
365.0,42.0,2.0,1.0,0.0,0.0,18000.0,0.0,1,0,0,6.0,2,0,2,256.0,0.0
366.0,48.0,3.0,1.0,2.0,1.0,35000.0,0.0,0,1,0,25.0,3,1,1,129.0,0.0
366.0,48.0,3.0,1.0,2.0,1.0,35000.0,0.0,1,1,0,24.0,3,1,1,875.0,0.0
366.0,48.0,3.0,1.0,2.0,1.0,35000.0,0.0,2,0,1,10.0,2,0,2,440.0,0.0
367.0,15.0,4.0,0.0,1.0,1.0,25000.0,2.0,0,1,0,69.0,3,1,1,930.0,0.0
367.0,15.0,4.0,0.0,1.0,1.0,25000.0,2.0,1,1,0,69.0,0,0,0,-1.0,-1.0
367.0,15.0,4.0,0.0,1.0,1.0,25000.0,2.0,2,1,0,67.0,0,0,4,640.0,2.0
367.0,15.0,4.0,0.0,1.0,1.0,25000.0,2.0,3,1,0,69.0,0,0,0,-1.0,-1.0
368.0,59.0,2.0,0.0,0.0,0.0,17000.0,0.0,0,1,0,57.0,0,0,3,660.0,2.0
368.0,59.0,2.0,0.0,0.0,0.0,17000.0,0.0,1,1,1,58.0,0,0,3,681.0,0.0
369.0,42.0,4.0,0.0,2.0,1.0,105000.0,1.0,0,1,0,51.0,3,2,1,644.0,0.0
369.0,42.0,4.0,0.0,2.0,1.0,105000.0,1.0,1,1,1,52.0,3,1,1,161.0,0.0
369.0,42.0,4.0,0.0,2.0,1.0,105000.0,1.0,2,1,0,52.0,0,0,4,772.0,0.0
369.0,42.0,4.0,0.0,2.0,1.0,105000.0,1.0,3,1,0,53.0,0,0,0,-1.0,-1.0
370.0,42.0,3.0,1.0,2.0,1.0,30000.0,0.0,0,1,1,21.0,3,1,1,574.0,0.0
370.0,42.0,3.0,1.0,2.0,1.0,30000.0,0.0,1,1,0,22.0,3,1,1,452.0,0.0
370.0,42.0,3.0,1.0,2.0,1.0,30000.0,0.0,2,0,0,10.0,2,0,2,405.0,0.0
371.0,50.0,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,1,65.0,0,0,0,-1.0,-1.0
372.0,50.0,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,0,66.0,0,0,0,-1.0,-1.0
373.0,50.0,4.0,1.0,2.0,1.0,65000.0,3.0,0,1,0,37.0,3,1,1,847.0,3.0
373.0,50.0,4.0,1.0,2.0,1.0,65000.0,3.0,1,1,1,40.0,3,1,1,136.0,0.0
373.0,50.0,4.0,1.0,2.0,1.0,65000.0,3.0,2,1,0,38.0,3,1,1,12.0,0.0
373.0,50.0,4.0,1.0,2.0,1.0,65000.0,3.0,3,0,1,6.0,2,0,2,107.0,0.0
374.0,61.0,2.0,0.0,1.0,1.0,85000.0,1.0,0,1,0,65.0,3,1,1,899.0,1.0
374.0,61.0,2.0,0.0,1.0,1.0,85000.0,1.0,1,1,2,64.0,0,0,4,105.0,0.0
375.0,42.0,4.0,0.0,1.0,1.0,35000.0,2.0,0,1,0,65.0,3,1,1,696.0,0.0
375.0,42.0,4.0,0.0,1.0,1.0,35000.0,2.0,1,1,0,66.0,0,0,0,-1.0,-1.0
375.0,42.0,4.0,0.0,1.0,1.0,35000.0,2.0,2,1,1,64.0,0,0,5,5.0,0.0
375.0,42.0,4.0,0.0,1.0,1.0,35000.0,2.0,3,1,0,64.0,0,0,3,992.0,0.0
376.0,46.0,5.0,1.0,3.0,1.0,145000.0,3.0,0,1,1,17.0,2,0,2,25.0,0.0
376.0,46.0,5.0,1.0,3.0,1.0,145000.0,3.0,1,1,0,18.0,2,0,2,163.0,0.0
376.0,46.0,5.0,1.0,3.0,1.0,145000.0,3.0,2,1,1,20.0,3,2,1,98.0,0.0
376.0,46.0,5.0,1.0,3.0,1.0,145000.0,3.0,3,1,0,22.0,1,0,3,448.0,2.0
376.0,46.0,5.0,1.0,3.0,1.0,145000.0,3.0,4,0,1,2.0,2,0,2,248.0,0.0
377.0,49.0,2.0,0.0,2.0,1.0,25000.0,2.0,0,1,0,61.0,3,1,1,665.0,0.0
377.0,49.0,2.0,0.0,2.0,1.0,25000.0,2.0,1,1,1,61.0,3,1,1,752.0,0.0
378.0,41.0,3.0,0.0,1.0,1.0,50000.0,2.0,0,1,0,63.0,3,2,1,201.0,3.0
378.0,41.0,3.0,0.0,1.0,1.0,50000.0,2.0,1,1,0,63.0,0,0,0,-1.0,-1.0
378.0,41.0,3.0,0.0,1.0,1.0,50000.0,2.0,2,1,1,63.0,0,0,0,-1.0,-1.0
379.0,47.0,5.0,2.0,3.0,1.0,80000.0,0.0,0,1,1,20.0,2,0,2,277.0,0.0
379.0,47.0,5.0,2.0,3.0,1.0,80000.0,0.0,1,1,0,20.0,2,0,2,163.0,0.0
379.0,47.0,5.0,2.0,3.0,1.0,80000.0,0.0,2,1,1,21.0,3,1,1,230.0,0.0
379.0,47.0,5.0,2.0,3.0,1.0,80000.0,0.0,3,0,1,2.0,2,0,2,272.0,0.0
379.0,47.0,5.0,2.0,3.0,1.0,80000.0,0.0,4,0,0,2.0,2,0,2,147.0,0.0
380.0,61.0,5.0,1.0,2.0,1.0,35000.0,1.0,0,1,2,37.0,3,1,1,699.0,0.0
380.0,61.0,5.0,1.0,2.0,1.0,35000.0,1.0,1,1,1,38.0,3,1,1,135.0,0.0
380.0,61.0,5.0,1.0,2.0,1.0,35000.0,1.0,2,1,0,38.0,1,0,0,-1.0,-1.0
380.0,61.0,5.0,1.0,2.0,1.0,35000.0,1.0,3,1,0,38.0,1,0,0,-1.0,-1.0
380.0,61.0,5.0,1.0,2.0,1.0,35000.0,1.0,4,0,0,14.0,2,0,2,385.0,0.0
